name,price,lng,lat,rate_score
东清巷小区,44165,120.1852035522461,30.266923904418945,141.693
横燕子弄,40770,120.18373107910156,30.26661491394043,165.2
丽景西苑,59789,120.1857681274414,30.26775932312012,144.947
宋浇造巷,74438,120.1771240234375,30.26167297363281,185.48
长宁街小区,41473,120.17903900146484,30.267038345336914,135.209
长庆街小区,44476,120.17880249023438,30.26614189147949,144.074
王马巷小区,38970,120.18404388427734,30.265777587890625,155.575
遥祥寺巷,38578,120.18475341796876,30.26759529113769,126.801
海狮沟,37742,120.1849136352539,30.26658058166504,147.099
柳营巷,42942,120.1805191040039,30.266498565673828,173.534
宝善桥小区,73128,120.18462371826172,30.276033401489254,156.804
昌化路小区,56900,120.16586303710938,30.27425575256348,122.45
东清大厦,38426,120.1837158203125,30.26400756835937,138.959
富润里,42677,120.18421173095705,30.266929626464844,133.173
凤起都市商务大厦,45069,120.18495178222656,30.26995849609375,148.435
金庆公寓,40329,120.18567657470705,30.265106201171875,139.06
建德村,38395,120.1932144165039,30.26457214355469,236.965
嘉德广场公寓,56279,120.17963409423828,30.264102935791016,106.816
柳营社区,51716,120.18074798583984,30.268156051635746,243.362
雷迪森大酒店公寓,59063,120.16861724853516,30.275470733642575,123.628
莫干山小区,25564,120.09851837158205,30.3531551361084,103.86
青云街小区,50393,120.1784210205078,30.26931953430176,132.858
庆春路小区,35098,120.17274475097656,30.2642822265625,152.243
池塘巷,51716,120.18048095703124,30.26779556274414,159.246
双眼井巷,39976,120.18348693847656,30.268346786499023,32.694
石匠弄,44232,120.1828384399414,30.26838111877441,104.235
三圣堂,35834,120.18341827392578,30.264507293701172,98.491
天安假日公寓,49727,120.18560028076172,30.269439697265625,148.737
体委宿舍,57973,120.17872619628906,30.27732276916504,130.145
王马社区,42681,120.1850128173828,30.26749610900879,194.001
吴牙巷小区,45940,120.18047332763672,30.26421546936035,177.054
万盛花苑,40257,120.1852035522461,30.27050399780273,116.879
朝晖七区,36766,120.1658935546875,30.29254531860352,259.195
朝晖六区,35896,120.17425537109376,30.29416656494141,178.21
朝晖九区,35498,120.16519165039062,30.295202255249023,59.877
现代名苑,40375,120.18090057373048,30.29515647888184,166.712
朝晖四区,36753,120.17769622802734,30.291400909423828,250.588
朝晖二区,37097,120.17610931396484,30.289390563964844,115.065
武林府,55938,120.1748504638672,30.28493690490723,122.744
朝晖一区,36078,120.173095703125,30.28852081298828,289.513
现代雅苑,40680,120.17899322509766,30.29793357849121,118.74
朝晖五区,36737,120.16747283935548,30.29257392883301,160.979
朝晖三区,36444,120.16938018798828,30.29058837890625,164.784
现代景苑,41045,120.1758041381836,30.30131530761719,198.062
庆晖公寓,33901,120.16356658935548,30.29238510131836,184.309
野风现代中心,20864,120.23670959472656,30.19468116760254,31.676
现代家园,38025,120.1852798461914,30.29006767272949,114.882
朝晖新城,33052,120.17272186279295,30.2933349609375,129.789
朝晖八区,32840,120.16546630859376,30.29645729064941,139.897
潮王人家,31734,120.1668701171875,30.29558563232422,144.346
通盛嘉苑,37784,120.17389678955078,30.286285400390625,113.217
西湖新城,34491,120.17295837402344,30.28413200378418,127.619
朝晖黎明园,36690,120.16979217529295,30.28854942321777,144.263
东方豪园,30584,120.16986083984376,30.294906616210934,60.812
潮王公寓,38282,120.1759796142578,30.29662704467773,107.77
汇融公寓,36420,120.18688201904295,30.28964424133301,107.495
打铁关路小区,31739,120.18399810791016,30.28720283508301,114.786
朝晖苑,34091,120.16773223876952,30.290218353271484,100.32
天盛居,35846,120.16303253173828,30.29612159729004,109.062
文晖里新村,35407,120.17987823486328,30.288530349731445,103.406
现代之窗,28046,120.18018341064452,30.297067642211914,63.227
朝晖小区,38267,120.1693115234375,30.29196357727051,124.18
朝晖路90号,57168,120.18511199951172,30.28473281860352,114.21
稻香园小区,36622,120.1614227294922,30.29198837280273,104.84
东晖路小区,35548,120.17527770996094,30.29618263244629,134.072
杭氧社区,20390,120.1847915649414,30.305286407470703,200.449
河罕上,27862,120.18742370605469,30.283706665039066,79.67
杭州人民大厦,62050,120.16094207763672,30.29189109802246,109.106
秋水巷,36295,120.17507934570312,30.28293228149414,138.605
润和皇庭花园,35453,120.1822509765625,30.28890419006348,234.235
新河公寓,36059,120.15664672851562,30.291095733642575,184.659
浙工大教师宿舍,33301,120.17552185058594,30.29841613769531,133.158
中江花园,37969,120.19188690185548,30.2779598236084,162.117
潮鸣苑,37822,120.1889877319336,30.26618385314941,200.19
双牛大厦,17176,120.18670654296876,30.269575119018555,147.983
凤栖花园,42918,120.1920928955078,30.268762588500977,162.495
石板巷,34565,120.19058990478516,30.271581649780273,62.71
东河锦园,49607,120.18679809570312,30.26534080505371,61.813
凤起苑,39130,120.19005584716795,30.269567489624023,63.811
云龙公寓,38988,120.19149780273438,30.26480484008789,63.009
米兰公寓,43269,120.1930923461914,30.26504325866699,35.621
玄坛公寓,50857,120.17610931396484,30.274494171142575,62.517
珠碧苑,36649,120.190185546875,30.26510810852051,51.605
红枫苑,40668,120.18781280517578,30.266860961914066,52.715
金鹿雅苑,37024,120.1851577758789,30.27219200134277,58.122
东园巷小区,37741,120.18716430664062,30.27320671081543,34.13
泰和苑,38279,120.19335174560548,30.267417907714844,59.168
云龙十一景,42039,120.1881332397461,30.26559066772461,57.172
回龙庙前,41540,120.19004821777344,30.266788482666016,54.31
丽景苑,36285,120.1857681274414,30.26775932312012,58.67
体育场路2号,39471,120.1926498413086,30.276538848876953,67.0
兴和公寓,37107,120.19033813476562,30.267763137817386,61.796
祖庙巷,56777,120.17721557617188,30.26275062561035,69.589
建国公寓,40175,120.18841552734376,30.268896102905273,63.571
马家弄小区,43490,120.18890380859376,30.26832771301269,68.172
醋坊新村,40277,120.19026947021484,30.26563835144043,65.078
华府丽景家园,26531,120.17726135253906,30.316125869750977,23.01
体育场路2-70号,44002,120.19264221191406,30.276531219482425,61.492
西泠公寓,38251,120.18789672851562,30.27357292175293,59.188
星汇大厦,39195,120.18402862548828,30.28390121459961,43.766
珠碧一弄12号,32867,120.19184112548828,30.264352798461914,60.987
柏枝巷小区,59319,120.18378448486328,30.26443672180176,63.44
潮鸣小区,40425,120.1880340576172,30.26689910888672,64.791
凤鸣苑,43032,120.1918716430664,30.266624450683594,62.75
凤起路小区,39891,120.18911743164062,30.270278930664066,61.846
锦绣大地,56900,120.16465759277344,30.26842498779297,69.844
丽景东苑,38709,120.18560791015624,30.27869415283203,58.416
所巷,42970,120.1881103515625,30.27181053161621,71.223
体东社区,44958,120.19091796875,30.2774715423584,61.177
体育场路45号,44949,120.1911392211914,30.275978088378906,38.801
万景阁,42492,120.18966674804688,30.26985168457031,58.416
翔龙阁,62229,120.1918716430664,30.26511383056641,76.939
德胜东村,33174,120.17996215820312,30.30374336242676,53.115
德胜新村,33587,120.16810607910156,30.30236625671387,61.312
杭氧宿舍,33534,120.17818450927734,30.30636978149414,57.231
电信巷,33549,120.1812973022461,30.3089656829834,50.44
东新关,33045,120.17017364501952,30.301891326904297,56.25
德胜新村南,32265,120.16822052001952,30.30118179321289,58.511
杭锅新村,30618,120.17770385742188,30.302343368530273,64.497
长木新村,29197,120.17855834960938,30.306720733642575,56.594
德胜路小区,44628,120.1695785522461,30.302570343017575,63.351
德胜路177号,41352,120.17321014404295,30.30321884155273,69.391
万家星城,42067,120.18072509765624,30.329593658447266,56.403
杭州新天地世嘉新座,32269,120.1907196044922,30.332033157348636,35.02
中大银泰城公寓,22647,120.18020629882812,30.333478927612305,52.697
杭州新天地世嘉铭座,24944,120.18978118896484,30.31549644470215,47.4
东新园,33967,120.18587493896484,30.31425476074219,54.315
新天地中心公寓,28994,120.1855239868164,30.326904296875,53.786
六塘公寓,33348,120.17571258544922,30.31189346313477,56.529
欣景苑,31178,120.1924285888672,30.326717376708984,56.365
长德公寓,33924,120.18087005615234,30.310508728027344,56.199
东新园雪峰苑,31771,120.1888427734375,30.318443298339844,52.88
东新园望景苑,31746,120.18833923339844,30.31670188903809,53.746
东新园新湖苑,33215,120.1844482421875,30.31970977783203,55.264
祥和人家,30289,120.1894989013672,30.34195327758789,54.964
新德佳苑,39272,120.1866226196289,30.305992126464844,52.229
东新园茗盛苑,32244,120.18571472167969,30.31418800354004,50.177
五里塘苑,37982,120.18096923828124,30.29379272460937,55.131
香石公寓,47290,120.17487335205078,30.316585540771484,51.116
东新园东荷星苑,33661,120.186767578125,30.31829833984375,25.715
长兴公寓,35962,120.18133544921876,30.311771392822266,54.293
灯塔新村,34876,120.1771469116211,30.31575012207031,58.492
万科新都会1958,45187,120.19037628173828,30.307395935058594,31.282
东新园孚信苑,31572,120.1856918334961,30.314197540283203,61.248
龙元东新府,39511,120.18645477294922,30.320104598999023,50.945
西文北苑,32441,,,30.0
怡乐银座,15714,120.2100601196289,30.346546173095703,64.661
重机宿舍,32758,120.1816177368164,30.320024490356445,50.87
新鼎家园,24019,120.19316864013672,30.3385066986084,49.345
北景园,30079,120.19152069091795,30.338794708251953,54.795
长木里,25081,120.18280792236328,30.30841636657715,57.995
长隆公寓,30081,120.18511199951172,30.3109130859375,59.235
长浜苑,30076,120.19125366210938,30.315288543701172,51.463
大成巷,38045,120.17347717285156,30.30919075012207,59.085
东新桥,15649,120.17296600341795,30.297992706298828,43.255
东新路799号,25870,120.19818878173828,30.344867706298828,47.24
东新路小区,30673,120.1886215209961,30.29599952697754,49.95
华东园,38168,120.1684341430664,30.29568672180176,58.651
杭钢宿舍,25095,120.18299102783205,30.321006774902344,49.33
居仕公寓,30079,120.18563842773438,30.31015968322754,65.129
久盛巷,47686,120.1750717163086,30.306596755981445,70.58
龙兴桥河下,61064,120.16812896728516,30.26926612854004,65.021
流水西苑,34950,120.18590545654295,30.28329849243164,54.264
流水苑,34170,120.18720245361328,30.283971786499023,57.916
流水北苑,33876,120.1877670288086,30.285749435424805,63.314
流水东苑,35455,120.19153594970705,30.284160614013672,52.559
艮山福居,36298,120.18972778320312,30.28187370300293,57.864
雅兰公寓,39110,120.186279296875,30.28460121154785,56.426
沙田里,35213,120.184814453125,30.28373908996582,50.972
艮山上,36834,120.18707275390624,30.28130531311035,54.627
仙林苑,55220,120.17667388916016,30.2675724029541,48.84
国都公寓,54689,120.17539978027344,30.26870155334473,54.564
孩儿巷小区,50452,120.17034912109376,30.26852607727051,186.882
观巷,51351,120.17423248291016,30.26860237121582,146.532
永丰巷,51846,120.17562103271484,30.265254974365234,50.388
竹竿巷社区,51652,120.17440032958984,30.26537895202637,233.325
豆腐巷,52547,120.17466735839844,30.267169952392575,189.765
镜瑞弄,51535,120.1724853515625,30.269344329833984,171.89
白泽弄,53398,120.17416381835938,30.26633644104004,153.46
麒麟街小区,54381,120.1726303100586,30.2690486907959,119.37
大和里小区,61530,120.1715087890625,30.269227981567386,229.045
法轮寺弄,48318,120.17457580566406,30.26890563964844,55.28
广福路小区,48300,120.1720733642578,30.26698303222656,167.63
清远里,52497,120.17635345458984,30.26937294006348,109.455
广福公寓,52624,120.17119598388672,30.26813888549805,176.275
横广福路小区,58378,120.17118072509766,30.26728820800781,102.605
军督寺巷,46992,120.17595672607422,30.2667179107666,145.033
仙林福座,23783,120.17635345458984,30.26583671569824,179.1
三塘北村,32639,120.17288970947266,30.313331604003906,299.21
三塘沁园,34231,120.1783447265625,30.31251716613769,143.395
三塘南村,32608,120.17243957519531,30.311656951904297,242.77
水印康庭,35414,120.17371368408205,30.323081970214844,189.735
三塘汶园,33958,120.17889404296876,30.310007095336914,160.565
三塘桂园,33536,120.1781768798828,30.313913345336914,236.705
三塘桃园,33507,120.17579650878906,30.314022064208984,254.49
三塘兰园,33431,120.17237854003906,30.315317153930664,146.22
三塘竹园,34090,120.17990112304688,30.315486907958984,56.75
漾河人家,30676,120.17347717285156,30.326799392700195,154.008
三塘柳园,32213,120.17562866210938,30.31386375427246,139.646
灯塔豪园,34680,120.17234802246094,30.318199157714844,106.575
万和玺园,46861,120.17640686035156,30.31678009033203,88.891
方圆府,40001,120.17424774169922,30.32152366638184,170.429
三塘高层公寓,26042,120.17755889892578,30.31451416015625,110.881
漾河公寓,29941,120.17219543457031,30.325496673583984,157.593
三塘竹苑,36372,120.1791763305664,30.31553840637207,60.838
三塘菊园,32856,120.17964935302734,30.314313888549805,268.88
三塘樱园,32966,120.17508697509766,30.31591796875,137.903
三塘人家,30793,120.16590881347656,30.312931060791016,135.611
香源公寓,31743,120.1760025024414,30.3282527923584,117.367
西文东苑,31521,120.17847442626952,30.33168983459473,33.919
三塘小区,25158,120.17607879638672,30.31315422058105,119.46
三塘苑,31511,120.18057250976562,30.314437866210934,132.497
灯塔公寓,30076,120.17552185058594,30.31719017028809,138.827
华江宿舍,34622,120.17388153076172,30.285629272460934,130.269
绍兴路402号,43813,120.17147827148438,30.307714462280273,97.11
西文西苑,34815,120.17435455322266,30.324504852294922,95.534
绿洲花园,38899,120.17828369140624,30.28493881225586,224.321
和平小区,35545,120.18132019042969,30.28533172607422,186.086
京都苑,35218,120.18294525146484,30.282527923583984,164.495
施家花园,34645,120.1786117553711,30.282459259033203,160.207
金都华庭,38655,120.18146514892578,30.28423500061035,208.227
钛合国际,19291,120.1772689819336,30.283884048461914,181.923
中山花园,26883,120.17388153076172,30.28154563903809,227.904
深蓝广场,50308,120.17578125,30.28173065185547,53.881
星都嘉苑,35988,120.18378448486328,30.283470153808594,178.055
打铁关新村,36200,120.18417358398438,30.2898006439209,265.88
中山北园,40908,120.17552947998048,30.28652763366699,134.365
平凡里公寓,37119,120.18354034423828,30.28629493713379,145.42
国都发展大厦,24185,120.17609405517578,30.283239364624023,158.715
绿洲花园三期,29044,120.17874908447266,30.28499794006348,51.175
滨河公寓,32315,120.17940521240234,30.281354904174805,134.41
中北花园,37632,120.17413330078124,30.28386688232422,54.4
嘉汇大厦,34335,120.17766571044922,30.28276634216309,173.485
绿洲之馨,39950,120.17861938476562,30.286067962646484,219.543
绿洲吉家,35325,120.17710876464844,30.285245895385746,179.78
泰地北上新城,17388,120.20789337158205,30.350719451904297,111.348
嘉里桦枫居,32511,120.2024154663086,30.34948539733887,73.525
都市枫林,29576,120.19065856933594,30.348241806030273,161.704
元都新景公寓,27406,120.21142578125,30.34931564331055,94.685
北景园菊香苑,27251,120.19139099121094,30.34467315673828,122.155
北景园紫荆苑,26874,120.19025421142578,30.344684600830078,85.84
北景园月桂苑,28294,120.19335174560548,30.34479713439941,114.295
北景园荷风苑,27834,120.19035339355469,30.34044075012207,87.28
杨家春晓,30233,120.20650482177734,30.33059883117676,97.811
北景园竹邻苑,29994,120.19396209716795,30.344165802001953,89.335
北景园芳洲苑,28438,120.19178771972656,30.33843040466309,105.01
北景园水镜苑,26423,120.18880462646484,30.338823318481445,110.305
海辰水岸晶座公寓,25914,120.20875549316406,30.33964538574219,30.469
泰地北上,18997,120.20697021484376,30.34988594055176,176.81
亿城嘉园,28557,120.2103042602539,30.344959259033203,92.361
亿城雅苑,31833,120.21070098876952,30.34382057189941,90.62
万泰新语,30110,120.21012115478516,30.34132194519043,32.505
元都新苑,28429,120.21414184570312,30.349157333374023,88.03
北景园枫丹苑,26629,120.1940460205078,30.35021781921387,83.957
田逸之星,21056,120.21306610107422,30.34686279296875,184.835
北景园莲趣苑,29634,120.19395446777344,30.341312408447266,87.028
景翠公寓,27326,120.20330810546876,30.33503532409668,113.51
华润翠庭,30630,120.21047973632812,30.3432674407959,141.14
金禾嘉苑,32748,120.19763946533205,30.314542770385746,115.755
永富大厦,24941,120.19762420654295,30.34791374206543,99.699
北景园兰清苑,30085,120.19107818603516,30.34103584289551,129.725
灯塔东苑,30076,120.1771469116211,30.31566619873047,54.715
华丰南苑,30903,120.20648193359376,30.34494209289551,97.964
华丰北苑,10818,120.20549774169922,30.34629821777344,117.24
华丰西苑,30577,120.20364379882812,30.340673446655273,106.449
华丰东苑,27396,120.2084503173828,30.34325981140137,36.33
民心花园,33806,120.91837310791016,31.989660263061523,49.463
农科院宿舍,25092,120.20179748535156,30.31095314025879,78.24
石桥路小区,24473,120.20072174072266,30.33499526977539,133.233
设计院宿舍,26677,120.20060729980469,30.332576751708984,78.785
天堂园,30061,120.20304107666016,30.33267021179199,142.895
永丰社区,57455,120.19932556152344,30.34997367858887,34.5
杨家村,25095,120.19792175292969,30.327455520629886,119.248
杨家里,25095,120.1994400024414,30.328628540039066,75.73
玄坛弄,48885,120.17515563964844,30.274253845214844,160.26
三华园,40514,120.17676544189452,30.27107810974121,114.497
凤起商务大厦公寓,20709,120.18498229980469,30.269914627075195,149.92
皇亲苑,48201,120.172119140625,30.27120590209961,120.316
水星阁,34623,120.1787109375,30.27852439880371,48.71
屏风街小区,51228,120.17648315429688,30.273052215576172,152.63
浙报公寓,52229,120.17733764648438,30.26835060119629,145.205
安吉路小区,54472,120.16683959960938,30.27196311950684,99.48
春丰苑,41563,120.19078063964844,30.270618438720703,174.175
青龙苑,39848,120.18531799316406,30.274965286254886,113.02
新坝小区,39173,120.18087005615234,30.27828025817871,53.365
中山北路小区,47565,120.1735382080078,30.275409698486328,107.48
平安居,46851,120.1750717163086,30.27284240722656,159.06
社坛苑,43261,120.1763687133789,30.272050857543945,111.14
田家桥小区,37454,120.17813110351562,30.276615142822266,151.51
胭脂新村,46651,120.1754379272461,30.27728080749512,79.24
桃花河新村,54812,120.1626434326172,30.27526664733887,154.26
仓柱弄,49248,120.17337799072266,30.27238464355469,120.16
西子中心,24198,120.1749267578125,30.27520179748535,44.585
景湖苑,56289,120.16297912597656,30.275991439819336,116.2
百井坊巷,49659,120.17208862304688,30.272380828857425,187.495
灯芯巷社区,55887,120.16754913330078,30.27102851867676,118.515
二圣庙巷,45394,120.1774673461914,30.267860412597656,95.62
贡院小区,44754,120.17888641357422,30.27337646484375,99.395
后营弄,48214,120.17483520507812,30.272987365722656,145.3
上焦营巷小区,50070,120.17594909667969,30.26920509338379,127.36
狮虎桥河下,51470,120.16714477539062,30.27231216430664,158.01
天水巷小区,57148,120.17552185058594,30.2773551940918,100.255
意盛花苑,50401,120.17698669433594,30.27194786071777,184.32
余官巷,46142,120.17372131347656,30.270692825317386,118.41
茶叶弄,79779,120.17317962646484,30.27059936523437,168.38
九鼎名仕顿,50044,120.17618560791016,30.272762298583984,96.935
狮虎桥公寓,47621,120.16692352294922,30.272106170654297,171.95
山子巷,62291,120.1722183227539,30.264196395874023,181.145
天水小区,66142,120.17366790771484,30.27385139465332,136.51
天水苑,42542,120.17366790771484,30.27385139465332,140.545
体育场路301号,39968,120.17253875732422,30.27517509460449,55.182
天水桥小区,57501,120.17372131347656,30.275243759155273,111.91
体育场路176号,45470,120.1820831298828,30.275976181030273,168.958
体育场路260号,41026,120.17577362060548,30.276641845703125,104.94
紫庭花园,39380,120.18060302734376,30.288494110107425,138.614
青园小区,38134,120.1703109741211,30.285213470458984,93.865
领骏世界,23445,120.17481994628906,30.296863555908203,128.876
光辉岁月,36551,120.1816635131836,30.287433624267575,127.52
文晖苑,35967,120.1707534790039,30.2871036529541,315.881
施家桥小区,39699,120.18212890625,30.285734176635746,27.34
文晖路80号,34713,120.18412017822266,30.28837966918945,134.045
河西南,64850,120.18002319335938,30.28284072875977,110.17
京都花园绿湘阁,40651,120.18352508544922,30.27073097229004,112.243
天成铭园,33166,120.19266510009766,30.28715705871582,108.64
武林之光,32938,120.17491912841795,30.303062438964844,26.458
绿城兰园,70874,120.19159698486328,30.28025245666504,117.48
九龙仓君玺,55251,120.18295288085938,30.289306640625,157.915
武林别寓,18577,,,0.0
武林外滩,77660,120.16957092285156,30.287288665771484,83.32
新湖武林国际公寓,66766,120.18060302734376,30.279415130615234,78.28
武林公寓,29034,120.16500854492188,30.28027153015137,62.149
孝丰路小区,57338,120.16536712646484,30.27113914489746,127.885
武林桥河下,54282,120.16638946533205,30.27461242675781,216.649
环西新村,51955,120.16474151611328,30.27365684509277,138.265
武林路小区(凤起路北),53054,120.16740417480469,30.270488739013672,135.072
西子花园,35572,120.1734390258789,30.28454780578613,124.255
江山弄,54916,120.16812896728516,30.27045249938965,151.725
直戒坛寺巷,57872,120.16842651367188,30.273651123046875,142.85
凤起桥河下,56818,120.16744232177734,30.271493911743164,143.005
武林路小区(凤起路南),54459,120.16771697998048,30.268495559692386,28.25
西子铭苑,60354,120.16560363769531,30.27490043640137,142.734
混堂桥,50595,120.16290283203124,30.27723693847656,124.545
建德路小区,67756,120.16651916503906,30.26734733581543,220.539
小和弄,48955,120.17171478271484,30.269575119018555,104.61
耀华湖滨阁,67012,120.16466522216795,30.271074295043945,112.253
昌化新村,51710,120.16372680664062,30.27448844909668,28.035
环城西路小区,59967,120.1632308959961,30.271255493164066,163.812
刀茅巷小区,38681,120.19232177734376,30.26628112792969,116.47
凤起路558号,49351,120.16678619384766,30.269685745239254,121.565
环城北路小区,35514,120.17655181884766,30.27968978881836,114.57
仁德里小区,44589,120.17111206054688,30.264949798583984,59.908
凤凰街小区,59782,120.17124938964844,30.26937294006348,121.05
凤起路386号院,58024,120.17369079589844,30.270591735839844,82.816
戒坛寺巷,50928,120.16809844970705,30.273645401000977,191.935
天巢花苑,47783,120.16610717773438,30.277286529541016,32.135
体育场路359号,57090,120.16593933105469,30.27607536315918,133.305
武林路458号,54084,120.16494750976562,30.2769832611084,75.767
锦绣天地,51668,120.16561126708984,30.26881980895996,136.53
劳工弄,45509,120.16558837890624,30.273874282836914,165.074
狮虎桥路,53351,120.16888427734376,30.27198028564453,125.935
三槐里,48532,120.1735610961914,30.26682472229004,148.804
体育场路472号,52715,120.16266632080078,30.276336669921875,99.825
万寿亭公寓,59012,120.16718292236328,30.274715423583984,272.422
延龄苑,54684,120.1677474975586,30.27408218383789,24.655
复兴南苑,38351,120.17559051513672,30.21588134765625,52.439
美政花苑,40412,120.17700958251952,30.21754264831543,164.635
复兴北苑,38817,120.17330169677734,30.21741104125977,142.664
民安苑,39193,120.16030883789062,30.209888458251953,121.32
十亩田家园,39091,120.16541290283205,30.21279335021973,49.37
白塔人家,38532,120.15577697753906,30.21048355102539,35.446
金棕榈花园,41764,120.17193603515624,30.213623046875,132.525
山南人家,38680,120.167236328125,30.216123580932614,29.557
清怡花苑,39376,120.16729736328124,30.21138572692871,106.905
复兴东苑,40625,120.1773452758789,30.221031188964844,141.58
清河家园,41094,120.16452026367188,30.21202278137207,132.956
钱塘雅苑,38103,120.17922973632812,30.22043037414551,27.765
海月花园,42466,120.16791534423828,30.21396827697754,123.698
水澄花园南苑,38029,120.1601333618164,30.209014892578125,103.98
通城六和源,41131,120.158203125,30.20940589904785,137.3
复兴城市家园,37287,120.16234588623048,30.21389198303223,24.925
钱江国际商务中心,18743,120.18183135986328,30.22136116027832,158.505
八卦新村,43247,120.15744018554688,30.21295547485352,113.085
蓝江公寓,36517,120.17845153808594,30.216236114501953,164.618
好望角公寓,39770,120.16555786132812,30.21052360534668,115.445
江新苑花园,56767,120.16456604003906,30.21008491516113,61.4
白塔岭50号,90060,120.15142059326172,30.205610275268555,27.565
白塔岭15号,47283,120.1484832763672,30.20689392089844,44.54
虎玉路29号,33593,120.1572723388672,30.21418762207031,108.45
金棕榈花园别墅,60503,120.17117309570312,30.212486267089844,154.95
交警复兴中队宿舍,66632,120.17449188232422,30.21805191040039,73.72
东方金座,28007,120.17628479003906,30.25900077819824,258.52
平海公寓,65218,120.1759262084961,30.26198959350586,153.485
南山路小区,62911,120.1671142578125,30.250789642333984,153.245
柳浪东苑二期,103852,120.1680908203125,30.24578094482422,154.32
元福里,127050,120.17784881591795,30.252464294433594,53.695
柳浪东苑一期,86160,120.16667938232422,30.24608039855957,145.805
梅花三胜公寓,44977,120.1815948486328,30.24939346313477,153.755
华光路,48812,120.173095703125,30.248371124267575,28.95
向阳新村,63691,120.17420959472656,30.26353645324707,56.225
浣纱路小区,62250,120.17334747314452,30.2586727142334,135.855
未央村,71594,120.1733627319336,30.263620376586914,147.95
元华公寓,83007,120.16893768310548,30.25477600097656,135.57
广厦公寓,69797,120.17150115966795,30.251110076904297,156.645
名珏公寓,65567,120.16925048828124,30.26058006286621,22.95
四条巷,64685,120.16635131835938,30.24475479125977,142.475
比胜庙巷,39896,120.17469024658205,30.25212287902832,171.35
见仁里,40181,120.1738510131836,30.254230499267575,36.355
尚农里,54399,120.17408752441406,30.253948211669922,146.71
定安路小区,44847,120.17294311523438,30.25428581237793,143.719
将军路小区,67481,120.17149353027344,30.254268646240234,169.53
仁和大厦,49637,120.17536163330078,30.258304595947266,173.223
染坊弄,40734,120.17247009277344,30.25298309326172,68.52
岳王路小区,57465,120.17550659179688,30.261178970336914,147.609
延庆里,64114,120.1773452758789,30.263282775878906,126.89
广宇湖滨公寓,113288,120.16893768310548,30.25395965576172,153.754
青年路小区,57515,120.1749267578125,30.25371170043945,129.39
通润银座,42233,120.18124389648438,30.251094818115234,146.645
西湖时代公寓,40813,120.16642761230469,30.262149810791016,138.21
西湖花苑,151592,120.1646728515625,30.266986846923828,106.033
在水一方公寓,44679,120.2091827392578,30.240144729614254,154.635
状元弄,37922,120.18134307861328,30.253448486328125,149.09
东坡路66号院,58261,120.1693115234375,30.26244735717773,150.467
惠宜村,61478,120.17251586914062,30.2631778717041,163.905
蕙宜村,65342,120.17050170898438,30.262737274169922,325.388
积善坊巷,44000,120.17568969726562,30.25469207763672,168.83
鉴衡里,49399,120.17144775390624,30.25388336181641,139.146
思鑫坊,69124,120.1717758178711,30.26154708862305,101.88
思敬里,50346,120.16873931884766,30.268726348876953,165.145
五福里,76145,120.17337036132812,30.26010131835937,122.668
延定巷,64981,120.17926025390624,30.26424217224121,112.677
望江家园东园,43546,120.19664001464844,30.23689079284668,176.732
望江家园西园,42704,120.19602966308594,30.23949241638184,188.67
景江城市花园,26305,120.21393585205078,30.23893928527832,50.246
近江八园,47759,120.20282745361328,30.23968505859375,159.063
世纪坊,43757,120.21100616455078,30.23788070678711,168.325
近江二园,48703,120.20761108398438,30.23562812805176,203.291
天福花园,44304,120.21112823486328,30.239805221557614,52.346
近江六园,45852,120.20579528808594,30.23998641967773,198.24
近江四园,48319,120.20622253417969,30.23688316345215,183.388
郡亭公寓,28239,120.2123794555664,30.23708724975586,160.135
华龙坊,44046,120.20690155029295,30.24321365356445,184.602
近江九园,48904,120.20417022705078,30.240657806396484,165.649
近江一园,44272,120.20967864990234,30.236955642700195,191.32
滨江新苑,44913,120.20996856689452,30.238983154296875,54.875
钱江时代,48809,120.2120132446289,30.24079895019531,191.629
近江苑,45873,120.20420837402344,30.24430656433105,164.909
耀江福村,46436,120.2069854736328,30.24042892456055,169.85
近江五园,46058,120.20804595947266,30.23841857910156,182.338
龙生钱塘名都,43665,120.2067413330078,30.24416732788086,53.451
鸥江公寓,47266,120.20584106445312,30.24178504943848,177.0
近江三园,47911,120.2076416015625,30.23604393005371,189.992
近江七园,47403,120.20433044433594,30.239389419555664,197.799
钱江苑,45647,120.2054443359375,30.24225616455078,188.904
滨江家园,46138,120.21219635009766,30.238859176635746,198.404
望江新园三园,40313,120.19127655029295,30.242904663085934,143.752
在水一方,43523,120.21111297607422,30.238582611083984,182.489
滨江保利翡翠海岸,61544,120.20067596435548,30.24295234680176,106.026
春江名苑,47670,120.19878387451172,30.233062744140625,180.31
南光坊,44672,120.20947265625,30.24181938171387,182.799
新城坊,42924,120.20751953125,30.241329193115234,60.541
富星苑,45071,120.20606231689452,30.24287414550781,30.086
怡和苑,42892,120.21019744873048,30.23857116699219,212.646
安居临江金座,44257,120.2103500366211,30.2352237701416,47.405
恒丰坊,60564,120.2080307006836,30.24270057678223,168.785
近江家园,40023,120.21017456054688,30.23683738708496,164.79
临江风帆公寓,53700,120.20970916748048,30.24055290222168,55.505
近江新村,39478,120.1922836303711,30.244731903076172,121.29
欧江公寓,51697,120.20545196533205,30.24184226989746,183.96
绿城春江花月,52880,120.1880874633789,30.223249435424805,172.245
